-1.257985409245264252e+00,-1.257985409245264252e+00
1.138302893185793446e-01,1.138302893185793446e-01
-2.025388989546657859e-01,-2.025388989546657859e-01
5.104606405978753259e-01,5.104606405978753259e-01
4.962029593180393161e-01,4.962029593180393161e-01
4.815670425897311535e-01,4.815670425897311535e-01
-4.281506497962689339e-01,-4.281506497962689339e-01
8.338168211313887745e-01,8.338168211313887745e-01
5.341218712900466237e-01,5.341218712900466237e-01
-1.272505753582676480e+00,-1.272505753582676480e+00
1.352325649967897336e-01,1.352325649967897336e-01
6.283780578978029885e-01,6.283780578978029885e-01
-8.698550296763420120e-02,-8.698550296763420120e-02
-6.283255220585930445e-01,-6.283255220585930445e-01
1.033560916726604662e+00,1.033560916726604662e+00
-2.030747419207091786e-01,-2.030747419207091786e-01
-7.902978017279862488e-01,-7.902978017279862488e-01
-8.924445798157545906e-02,-8.924445798157545906e-02
2.364021312876506825e-03,2.364021312876506825e-03
-1.548697042593181750e-01,-1.548697042593181750e-01
9.710982031648232038e-01,9.710982031648232038e-01
1.231634441492558851e+00,1.231634441492558851e+00
-3.360063221563083791e-01,-3.360063221563083791e-01
1.051727100906929002e-01,1.051727100906929002e-01
-2.128607421289878676e+00,-2.128607421289878676e+00
-1.621256782948239161e+00,-1.621256782948239161e+00
-1.026563412994930147e+00,-1.026563412994930147e+00
-1.931017214409688210e+00,-1.931017214409688210e+00
-1.816052197227870924e+00,-1.816052197227870924e+00
1.761511582663150888e+00,1.761511582663150888e+00
-1.358377540870994160e+00,-1.358377540870994160e+00
2.662193454993346808e+00,2.662193454993346808e+00
4.705454420489486034e-01,4.705454420489486034e-01
-2.336284100456197110e-01,-2.336284100456197110e-01
-1.788787145681223878e+00,-1.788787145681223878e+00
-7.111608551137473810e-01,-7.111608551137473810e-01
-1.318493828321256056e-01,-1.318493828321256056e-01
-3.523023197602936363e-01,-3.523023197602936363e-01
2.374276587348622680e+00,2.374276587348622680e+00
7.310186384455330533e-01,7.310186384455330533e-01
-8.552507549505584256e-03,-8.552507549505584256e-03
-8.642654229573836222e-01,-8.642654229573836222e-01
-1.567609245373024207e-01,-1.567609245373024207e-01
-1.119842468498128740e+00,-1.119842468498128740e+00
1.069977360719971404e+00,1.069977360719971404e+00
1.473993994927513540e-01,1.473993994927513540e-01
-1.030009631711299667e+00,-1.030009631711299667e+00
1.322812144119902555e+00,1.322812144119902555e+00
5.744258221382974039e-01,5.744258221382974039e-01
3.677997952022833417e-01,3.677997952022833417e-01
-5.257900078097982322e-01,-5.257900078097982322e-01
1.472312858832389437e-01,1.472312858832389437e-01
-6.554329714671535134e-01,-6.554329714671535134e-01
1.309846792841410590e+00,1.309846792841410590e+00
-1.039686361032102102e+00,-1.039686361032102102e+00
-1.473993994927513540e-01,-1.473993994927513540e-01
-3.143728963168800350e-01,-3.143728963168800350e-01
6.350393451693243652e-01,6.350393451693243652e-01
-1.214518920301586924e+00,-1.214518920301586924e+00
8.434830174631002819e-02,8.434830174631002819e-02
-1.058661551948619911e-01,-1.058661551948619911e-01
9.252256308843267996e-02,9.252256308843267996e-02
-1.876928388695958683e-01,-1.876928388695958683e-01
9.516817025921259221e-01,9.516817025921259221e-01
-9.546971446413679008e-01,-9.546971446413679008e-01
3.589215772845852914e-01,3.589215772845852914e-01
-5.680692276716015066e-01,-5.680692276716015066e-01
-4.849081896277199211e-01,-4.849081896277199211e-01
5.343425153593038823e-01,5.343425153593038823e-01
-1.226559660176217981e-01,-1.226559660176217981e-01
-5.808664707200267285e-01,-5.808664707200267285e-01
6.603816635416289715e-01,6.603816635416289715e-01
9.943391686612925717e-01,9.943391686612925717e-01
-4.448879247798774861e-01,-4.448879247798774861e-01
-8.132655926954339698e-01,-8.132655926954339698e-01
7.506978128347564505e-01,7.506978128347564505e-01
2.765065148046175758e-01,2.765065148046175758e-01
1.259603449614781212e+00,1.259603449614781212e+00
6.346716104333477437e-01,6.346716104333477437e-01
-2.588131316592637843e-01,-2.588131316592637843e-01
-1.000033793264058363e-01,-1.000033793264058363e-01
-6.573136856531770489e-01,-6.573136856531770489e-01
1.380904049079451357e-01,1.380904049079451357e-01
-3.044860720544046925e-02,-3.044860720544046925e-02
-2.894088241519779947e-01,-2.894088241519779947e-01
-1.147716911033911380e+00,-1.147716911033911380e+00
1.091547750007713757e+00,1.091547750007713757e+00
5.974461435654899732e-01,5.974461435654899732e-01
9.767508410559828658e-01,9.767508410559828658e-01
2.248447846114915924e-02,2.248447846114915924e-02
2.231426578503457880e-01,2.231426578503457880e-01
-3.000101487381087173e-01,-3.000101487381087173e-01
3.259408459156470927e-01,3.259408459156470927e-01
-3.776971632128778289e-01,-3.776971632128778289e-01
-5.029588444528502317e-02,-5.029588444528502317e-02
-6.270331920572489448e-01,-6.270331920572489448e-01
-3.557905628444669732e-01,-3.557905628444669732e-01
5.103450682069989863e-01,5.103450682069989863e-01
6.914711746325828967e-01,6.914711746325828967e-01
3.628511085072730902e-01,3.628511085072730902e-01
-3.900110937550044232e-02,-3.900110937550044232e-02
2.228694833213437365e-01,2.228694833213437365e-01
1.001609868439771178e-01,1.001609868439771178e-01
-6.887289124917690408e-01,-6.887289124917690408e-01
-5.793429744191865710e-02,-5.793429744191865710e-02
2.965639300217586261e-01,2.965639300217586261e-01
-7.170761614419287611e-01,-7.170761614419287611e-01
-2.157774193827142195e-01,-2.157774193827142195e-01
2.832308440072900391e-01,2.832308440072900391e-01
-8.224590041304725707e-01,-8.224590041304725707e-01
1.640105852345533077e-02,1.640105852345533077e-02
-1.010204384218724050e+00,-1.010204384218724050e+00
-2.012045176882703776e-02,-2.012045176882703776e-02
-1.897017322188942812e+00,-1.897017322188942812e+00
-1.700236132803778277e+00,-1.700236132803778277e+00
9.655086072048343349e-01,9.655086072048343349e-01
-8.005208854862188028e-01,-8.005208854862188028e-01
-1.145121744939282094e+00,-1.145121744939282094e+00
3.414383213576563936e-01,3.414383213576563936e-01
-1.283863565204147017e+00,-1.283863565204147017e+00
1.229154842409340809e+00,1.229154842409340809e+00
-4.262699356102453985e-01,-4.262699356102453985e-01
1.290903098683051198e+00,1.290903098683051198e+00
-1.329525961851168780e+00,-1.329525961851168780e+00
-7.069161249942929048e-01,-7.069161249942929048e-01
1.766082017771274104e-01,1.766082017771274104e-01
-8.906268968020301102e-01,-8.906268968020301102e-01
-1.950969552568983190e+00,-1.950969552568983190e+00
-1.404150259552644497e+00,-1.404150259552644497e+00
-3.002386721073671438e+00,-3.002386721073671438e+00
1.595551985575680787e+00,1.595551985575680787e+00
4.988874352633855813e-01,4.988874352633855813e-01
1.222325446907732927e+00,1.222325446907732927e+00
1.033876126382301530e+00,1.033876126382301530e+00
-7.853491204124117830e-01,-7.853491204124117830e-01
6.132062928239960797e-01,6.132062928239960797e-01
4.782363908847824807e-01,4.782363908847824807e-01
3.248061126729830939e-01,3.248061126729830939e-01
-2.701725151599177810e+00,-2.701725151599177810e+00
9.462497033907681931e-01,9.462497033907681931e-01
1.027046720121743917e+00,1.027046720121743917e+00
-4.950209459718489247e-01,-4.950209459718489247e-01
4.459596107120229747e-02,4.459596107120229747e-02
3.388432520931459677e-03,3.388432520931459677e-03
2.348351145906797388e+00,2.348351145906797388e+00
-1.023337832968371997e+00,-1.023337832968371997e+00
3.836597550240019028e-01,3.836597550240019028e-01
8.791640135021787650e-01,8.791640135021787650e-01
1.891963569194997197e+00,1.891963569194997197e+00
3.495075164008437651e-01,3.495075164008437651e-01
-2.277131037174383310e-01,-2.277131037174383310e-01
1.232590555033749702e+00,1.232590555033749702e+00
-9.828027265793402856e-02,-9.828027265793402856e-02
-7.133147438287925635e-01,-7.133147438287925635e-01
-8.223644439234980563e-01,-8.223644439234980563e-01
-7.504876748574402789e-01,-7.504876748574402789e-01
-5.212405741265293407e-02,-5.212405741265293407e-02
-2.159476299070485883e+00,-2.159476299070485883e+00
-4.134621864698595495e-01,-4.134621864698595495e-01
1.683183626646631570e-01,1.683183626646631570e-01
-8.068144380217733280e-01,-8.068144380217733280e-01
-5.061633369827980844e-02,-5.061633369827980844e-02
1.370097831492698814e+00,1.370097831492698814e+00
2.259899970489860910e-01,2.259899970489860910e-01
-1.867787496961891003e-01,-1.867787496961891003e-01
1.034527541739221457e+00,1.034527541739221457e+00
-8.903011864338375991e-01,-8.903011864338375991e-01
-1.018115977123805305e+00,-1.018115977123805305e+00
-1.643751767501339112e+00,-1.643751767501339112e+00
9.284932783143023949e-01,9.284932783143023949e-01
-2.346249798410437126e+00,-2.346249798410437126e+00
-1.148783346609730804e+00,-1.148783346609730804e+00
-1.603673716458058562e+00,-1.603673716458058562e+00
-1.233026587436580446e+00,-1.233026587436580446e+00
8.780345413746635241e-01,8.780345413746635241e-01
1.210216398607229182e+00,1.210216398607229182e+00
-1.601031259501021431e+00,-1.601031259501021431e+00
-3.311627071396789912e-01,-3.311627071396789912e-01
-1.657893871010843512e+00,-1.657893871010843512e+00
1.317159500849316878e+00,1.317159500849316878e+00
1.706419357925239133e+00,1.706419357925239133e+00
3.683356435478311042e-01,3.683356435478311042e-01
9.732520865003639887e-01,9.732520865003639887e-01
1.220812478216636077e+00,1.220812478216636077e+00
-7.185891408920344059e-01,-7.185891408920344059e-01
-1.048669645248706095e+00,-1.048669645248706095e+00
1.955167013343870996e+00,1.955167013343870996e+00
1.128825747335296725e+00,1.128825747335296725e+00
8.117526293837826201e-02,8.117526293837826201e-02
-2.281018344989603486e-02,-2.281018344989603486e-02
-9.383906463248968821e-01,-9.383906463248968821e-01
-5.470872279479646605e-02,-5.470872279479646605e-02
-1.459394825313484301e+00,-1.459394825313484301e+00
